Date,AAPL,DIS,LUV,MSFT,PG,RCL
2016-01-04 00:00:00-05:00,,,,,,
2016-01-05 00:00:00-05:00,0.974940926097482,0.979801879993903,1.0119160059758852,1.0045620428038193,1.0031899566581977,0.9836969834608671
2016-01-06 00:00:00-05:00,0.955861584295182,0.9745581320145122,1.0212107010151603,0.9863136386569537,0.9934924525481992,0.9711636752583505
2016-01-07 00:00:00-05:00,0.9155195928542235,0.9662069749166883,0.9997616033793607,0.9520072413772219,0.9848153639216859,0.9418180394976102
2016-01-08 00:00:00-05:00,0.9203607615599227,0.9637794563278702,1.005957620482334,0.9549268835508214,0.9693758182633389,0.9351946788585459
2016-01-11 00:00:00-05:00,0.9352633405448412,0.9702854542925963,1.0019065992067027,0.9543794943179444,0.9783079958152743,0.953739470677023
2016-01-12 00:00:00-05:00,0.9488370286477673,0.9852398263193021,1.0171592016075182,0.9631385761264688,0.9762663279031535,0.9580191766670666
2016-01-13 00:00:00-05:00,0.9244423606335673,0.9563020739959306,0.9628216023485081,0.9423356112489807,0.9678447466746376,0.9072755259318614
2016-01-14 00:00:00-05:00,0.9446604240410985,0.9624197537960749,0.9644898049345709,0.9691604011951565,0.9716728142280676,0.8956591320564338
2016-01-15 00:00:00-05:00,0.9219744317249182,0.9118275901901329,0.9478072053155273,0.9304744241892311,0.9567435062023615,0.8449153954919365
2016-01-19 00:00:00-05:00,0.9175130478352461,0.9125072451374437,0.9437560884134938,0.9226274248372468,0.9790735017187268,0.8261668449341062
2016-01-20 00:00:00-05:00,0.9187471705002834,0.8986209247500648,0.9366063892015607,0.9268246967735402,0.9760230757734272,0.8400244991131258
2016-01-21 00:00:00-05:00,0.9140958546499196,0.9129926232113118,0.9413726959655124,0.9211677202162413,0.9874785233896279,0.871000633935151
2016-01-22 00:00:00-05:00,0.9626959706658352,0.9409593838046432,0.9294564987368229,0.9541968759525932,0.9957163951576745,0.8738537712618467
2016-01-25 00:00:00-05:00,0.9439013290411823,0.9253252783031917,0.9103908891754067,0.9450731009204059,0.9891516963084742,0.8495007395910096
2016-01-26 00:00:00-05:00,0.9491220452468399,0.934841625477064,0.9144423885830488,0.9520072413772219,1.0143794350620237,0.8612186695189455
2016-01-27 00:00:00-05:00,0.8867585464833753,0.915905991038606,0.8887035861717718,0.934671540837799,1.0142507846360784,0.829631172649569
2016-01-28 00:00:00-05:00,0.8931180633996209,0.9082345674155277,0.8624877992664114,0.9499999145917508,1.0273791062621433,0.798145469320577
2016-01-29 00:00:00-05:00,0.9239677284952286,0.9304718878458611,0.8965679971136123,1.005291895114322,1.0514485727096101,0.835133345246439
2016-02-01 00:00:00-05:00,0.915329819104244,0.9239657328262657,0.9130124869912228,0.9983575993697802,1.0441116723957555,0.8612186695189455
2016-02-02 00:00:00-05:00,0.8968201940786633,0.904253226476341,0.8691613746218808,0.9671532296974109,1.0325276341354057,0.7305890618806878
2016-02-03 00:00:00-05:00,0.914570644998971,0.9238686729169789,0.8779790851670728,0.9518247782995962,1.0438540128530862,0.7522927149641824
2016-02-04 00:00:00-05:00,0.9219192161861584,0.9266846667252477,0.8948999857803536,0.9489049031944081,1.038705963234195,0.7497453015758084
2016-02-05 00:00:00-05:00,0.8972962501134173,0.9118275901901326,0.8505717932905261,0.9153283582251792,1.045141712748468,0.7089872881668698
2016-02-08 00:00:00-05:00,0.9067444356699024,0.8945426809564606,0.8274546843214676,0.9016421521698588,1.063418920938574,0.6754636541271786
2016-02-09 00:00:00-05:00,0.9065536335502902,0.8964846644165413,0.8400858801592711,0.8992698992291361,1.063675863099686,0.6930916603625049
2016-02-10 00:00:00-05:00,0.8996820676621338,0.8627888562973857,0.8469968002449562,0.9071165103618063,1.0505474219100284,0.7070511939112011
2016-02-11 00:00:00-05:00,0.894242387829989,0.8769663564126245,0.8422304934810043,0.9067516618504178,1.028408787924077,0.692582006026246
2016-02-12 00:00:00-05:00,0.8970101260393554,0.8851232366370057,0.8636796867432063,0.9215327240153554,1.0424384994769094,0.7007337288690426
2016-02-16 00:00:00-05:00,0.9223009786360955,0.9022140260521042,0.8836989784135825,0.9389931205984663,1.048616709012106,0.7388424924345768
2016-02-17 00:00:00-05:00,0.9364254773355639,0.9273644001999932,0.9177788893815769,0.9634371944228722,1.061230787625168,0.7468922500784049
2016-02-18 00:00:00-05:00,0.918674393572405,0.9241598526448387,0.9294564987368226,0.9592101072432561,1.0551808698251381,0.7156030529135867
2016-02-19 00:00:00-05:00,0.9165744627816813,0.9226064229316436,0.9368444989429932,0.952409669518215,1.0527353160962487,0.7256402307297359
2016-02-22 00:00:00-05:00,0.924591236914293,0.9358126957345384,0.9728311047440924,0.967664514534077,1.0571115827230608,0.7550346175283669
2016-02-23 00:00:00-05:00,0.9036907315971869,0.9261991315965099,0.979027791231881,0.9406472454519719,1.0529927365117322,0.758004911838726
2016-02-24 00:00:00-05:00,0.917147106456587,0.9266846667252473,0.985700601576133,0.94395541751512,1.049775041099985,0.7455096260125924
2016-02-25 00:00:00-05:00,0.9234461868805507,0.9288211626410745,1.0150143014065778,0.9575559823897507,1.059814556867434,0.7627159100213764
2016-02-26 00:00:00-05:00,0.9248776774097804,0.925519476649199,1.0050046077581887,0.9428526417314954,1.0438540128530862,0.7700901911366833
2016-02-29 00:00:00-05:00,0.922778142145839,0.9275585985460008,0.9997616033793603,0.9351332888899863,1.0334286653713944,0.761691709079211
2016-03-01 00:00:00-05:00,0.9594255970219681,0.9482422536808353,1.0146835296814307,0.966377955727159,1.0455275444627112,0.7839167751119768
