Date,Open,High,Low,Close,Adj Close,Volume
2019-11-26 00:00:00-05:00,3134.85009765625,3142.68994140625,3131.0,3140.52001953125,3140.52001953125,4600450000
2019-11-27 00:00:00-05:00,3145.489990234375,3154.260009765625,3143.409912109375,3153.6298828125,3153.6298828125,3035470000
2019-11-29 00:00:00-05:00,3147.179931640625,3150.300048828125,3139.340087890625,3140.97998046875,3140.97998046875,1743420000
2019-12-02 00:00:00-05:00,3143.85009765625,3144.31005859375,3110.780029296875,3113.8701171875,3113.8701171875,3285750000
2019-12-03 00:00:00-05:00,3087.409912109375,3094.969970703125,3070.330078125,3093.199951171875,3093.199951171875,3671580000
2019-12-04 00:00:00-05:00,3103.5,3119.3798828125,3102.530029296875,3112.760009765625,3112.760009765625,3702980000
2019-12-05 00:00:00-05:00,3119.2099609375,3119.449951171875,3103.760009765625,3117.429931640625,3117.429931640625,3360480000
2019-12-06 00:00:00-05:00,3134.6201171875,3150.60009765625,3134.6201171875,3145.909912109375,3145.909912109375,3483310000
2019-12-09 00:00:00-05:00,3141.860107421875,3148.8701171875,3135.4599609375,3135.9599609375,3135.9599609375,3400470000
2019-12-10 00:00:00-05:00,3135.360107421875,3142.1201171875,3126.090087890625,3132.52001953125,3132.52001953125,3346310000
2019-12-11 00:00:00-05:00,3135.75,3143.97998046875,3133.2099609375,3141.6298828125,3141.6298828125,3257650000
2019-12-12 00:00:00-05:00,3141.22998046875,3176.280029296875,3138.469970703125,3168.570068359375,3168.570068359375,4003200000
2019-12-13 00:00:00-05:00,3166.64990234375,3182.679931640625,3156.510009765625,3168.800048828125,3168.800048828125,3757650000
2019-12-16 00:00:00-05:00,3183.6298828125,3197.7099609375,3183.6298828125,3191.449951171875,3191.449951171875,4070200000
2019-12-17 00:00:00-05:00,3195.39990234375,3198.219970703125,3191.030029296875,3192.52001953125,3192.52001953125,3842940000
2019-12-18 00:00:00-05:00,3195.2099609375,3198.47998046875,3191.139892578125,3191.139892578125,3191.139892578125,4029950000
2019-12-19 00:00:00-05:00,3192.320068359375,3205.47998046875,3192.320068359375,3205.3701171875,3205.3701171875,3784360000
2019-12-20 00:00:00-05:00,3223.330078125,3225.64990234375,3216.030029296875,3221.219970703125,3221.219970703125,6457480000
2019-12-23 00:00:00-05:00,3226.050048828125,3227.780029296875,3222.300048828125,3224.010009765625,3224.010009765625,3064530000
2019-12-24 00:00:00-05:00,3225.449951171875,3226.429931640625,3220.510009765625,3223.3798828125,3223.3798828125,1296530000
2019-12-26 00:00:00-05:00,3227.199951171875,3240.080078125,3227.199951171875,3239.909912109375,3239.909912109375,2164540000
2019-12-27 00:00:00-05:00,3247.22998046875,3247.929931640625,3234.3701171875,3240.02001953125,3240.02001953125,2429150000
2019-12-30 00:00:00-05:00,3240.090087890625,3240.919921875,3216.570068359375,3221.2900390625,3221.2900390625,3021720000
2019-12-31 00:00:00-05:00,3215.179931640625,3231.719970703125,3212.030029296875,3230.780029296875,3230.780029296875,2894760000
