Date,AAPL,DIS,LUV,MSFT,PG,RCL
2016-03-04 00:00:00-05:00,23.703866958618164,92.9102783203125,39.52500534057617,46.9821891784668,68.5716552734375,67.37931060791016
2016-03-07 00:00:00-05:00,23.441539764404297,93.7688217163086,39.50595474243164,46.07920455932617,68.25133514404297,67.03334045410156
2016-03-08 00:00:00-05:00,23.248245239257812,92.2876205444336,39.61073684692383,46.63905715942383,68.21849060058594,64.32032775878906
2016-03-09 00:00:00-05:00,23.26896095275879,92.13665771484375,40.30598068237305,47.713592529296875,68.1363525390625,63.85601043701172
2016-03-10 00:00:00-05:00,23.28046226501465,91.55172729492188,40.24882888793945,47.000244140625,67.5778579711914,63.7194709777832
2016-03-11 00:00:00-05:00,23.531293869018555,92.40084075927734,41.26792526245117,47.921287536621094,67.14256286621094,66.29591369628906
2016-03-14 00:00:00-04:00,23.59111213684082,93.22162628173828,41.734596252441406,48.01158142089844,66.66620635986328,66.03189849853516
2016-03-15 00:00:00-04:00,24.065147399902344,92.6838607788086,41.544124603271484,48.390830993652344,66.78118896484375,66.09561920166016
2016-03-16 00:00:00-04:00,24.385000228881836,92.87255096435547,42.048892974853516,49.077110290527344,66.80581665039062,67.94374084472656
2016-03-17 00:00:00-04:00,24.345882415771484,93.9669418334961,41.52507400512695,49.357032775878906,67.96387481689453,68.26240539550781
2016-03-18 00:00:00-04:00,24.37350082397461,93.58956146240234,42.382240295410156,48.30054473876953,68.29239654541016,70.66586303710938
2016-03-21 00:00:00-04:00,24.371196746826172,92.89141845703125,42.84892272949219,48.6346321105957,68.43201446533203,71.2212142944336
2016-03-22 00:00:00-04:00,24.557586669921875,92.06119537353516,42.48700714111328,48.82426834106445,67.95567321777344,69.181884765625
2016-03-23 00:00:00-04:00,24.42182159423828,91.35360717773438,42.31556701660156,48.73397445678711,68.02136993408203,66.73291015625
2016-03-24 00:00:00-04:00,24.31597137451172,91.72154235839844,41.96318054199219,48.950679779052734,68.07884979248047,67.7980728149414
2016-03-28 00:00:00-04:00,24.205514907836914,92.5423355102539,41.72507858276367,48.34568786621094,67.85713195800781,68.67207336425781
2016-03-29 00:00:00-04:00,24.77849578857422,92.60838317871094,42.51558303833008,49.40217971801758,68.00494384765625,69.23653411865234
2016-03-30 00:00:00-04:00,25.211103439331055,93.31596374511719,42.83940124511719,49.709197998046875,67.90638732910156,73.15129089355469
2016-03-31 00:00:00-04:00,25.07994270324707,93.69334411621094,42.66796112060547,49.871726989746094,67.60252380371094,74.79002380371094
2016-04-01 00:00:00-04:00,25.310049057006836,93.4669189453125,42.43938446044922,50.17874526977539,68.6045150756836,74.54419708251953
2016-04-04 00:00:00-04:00,25.57008171081543,93.09896850585938,42.01080322265625,50.05233383178711,68.34169006347656,75.11775970458984
2016-04-05 00:00:00-04:00,25.268634796142578,91.51399230957031,41.55364990234375,49.266727447509766,68.30061340332031,73.14217376708984
2016-04-06 00:00:00-04:00,25.53326416015625,91.96684265136719,41.59174728393555,49.77239990234375,68.83447265625,74.25287628173828
2016-04-07 00:00:00-04:00,24.976390838623047,90.72148895263672,41.572696685791016,49.17644119262695,68.3663101196289,73.07845306396484
2016-04-08 00:00:00-04:00,25.004003524780273,90.96678924560547,42.382240295410156,49.140316009521484,68.33346557617188,73.37889099121094
2016-04-11 00:00:00-04:00,25.086851119995117,90.82527160644531,42.258426666259766,49.040992736816406,67.94746398925781,72.40473175048828
2016-04-12 00:00:00-04:00,25.413606643676758,91.84420013427734,42.525108337402344,49.34800338745117,68.02958679199219,73.46990203857422
2016-04-13 00:00:00-04:00,25.781784057617188,93.8537368774414,43.65847396850586,49.98009490966797,67.72567749023438,76.85664367675781
2016-04-14 00:00:00-04:00,25.79558563232422,93.05179595947266,44.4870719909668,49.98910903930664,67.90788269042969,75.47282409667969
2016-04-15 00:00:00-04:00,25.277841567993164,93.01406860351562,44.801368713378906,50.2509880065918,68.14799499511719,73.78856658935547
2016-04-18 00:00:00-04:00,24.732471466064453,95.74060821533203,44.85851287841797,50.98239517211914,68.58686828613281,72.26818084716797
2016-04-19 00:00:00-04:00,24.601308822631836,96.83501434326172,44.8870849609375,50.919185638427734,68.95948791503906,72.09521484375
2016-04-20 00:00:00-04:00,24.651933670043945,97.42937469482422,44.81088638305664,50.19679641723633,67.52696228027344,72.09521484375
2016-04-21 00:00:00-04:00,24.385000228881836,97.08973693847656,45.458526611328125,50.36836624145508,66.90592956542969,69.9193344116211
2016-04-22 00:00:00-04:00,24.31827163696289,97.90109252929688,45.00136947631836,46.75642776489258,67.03014373779297,67.18811798095703
2016-04-25 00:00:00-04:00,24.180204391479492,98.65585327148438,44.62040710449219,47.0544319152832,67.41104125976562,68.28060913085938
2016-04-26 00:00:00-04:00,24.012218475341797,98.9577407836914,43.9822883605957,46.44942855834961,65.87086486816406,69.40950775146484
2016-04-27 00:00:00-04:00,22.50959014892578,99.32569122314453,43.40132522583008,45.9979248046875,66.15240478515625,70.99361419677734
2016-04-28 00:00:00-04:00,21.821548461914062,98.14639282226562,41.96318054199219,45.0588264465332,66.04476928710938,69.20921325683594
2016-04-29 00:00:00-04:00,21.57072639465332,97.4199447631836,42.48700714111328,45.031742095947266,66.34288024902344,70.465576171875
2016-05-02 00:00:00-04:00,21.547719955444336,98.4577407836914,41.91555404663086,45.699947357177734,67.04671478271484,71.66732025146484
2016-05-03 00:00:00-04:00,21.90209197998047,97.91053009033203,41.08696746826172,44.950462341308594,67.15432739257812,70.37454223632812
2016-05-04 00:00:00-04:00,21.674283981323242,97.8067626953125,39.677398681640625,45.031742095947266,67.56836700439453,69.0999755859375
2016-05-05 00:00:00-04:00,21.5863037109375,98.99549865722656,39.5535888671875,45.094947814941406,67.31993865966797,68.8359375
2016-05-06 00:00:00-04:00,21.465917587280273,99.57100677490234,39.74406433105469,45.50129699707031,68.0072250366211,68.09852600097656
2016-05-09 00:00:00-04:00,21.482128143310547,99.38230895996094,40.18217086791992,45.21234130859375,67.99896240234375,68.94519805908203
2016-05-10 00:00:00-04:00,21.627979278564453,100.57106018066406,40.81076431274414,46.07017135620117,68.29705047607422,68.62655639648438
2016-05-11 00:00:00-04:00,21.41730308532715,96.50480651855469,40.105979919433594,46.09726333618164,68.02381896972656,68.38985443115234
2016-05-12 00:00:00-04:00,20.914915084838867,95.95760345458984,39.25834655761719,46.51262283325195,68.23908233642578,70.11961364746094
2016-05-13 00:00:00-04:00,20.956592559814453,94.83489990234375,39.582157135009766,46.12435531616211,67.26200103759766,68.8632583618164
2016-05-16 00:00:00-04:00,21.734472274780273,94.6839599609375,40.220272064208984,46.80159378051758,67.59322357177734,69.80099487304688
2016-05-17 00:00:00-04:00,21.64417839050293,94.2877197265625,40.19170379638672,45.92865753173828,66.75690460205078,69.23653411865234
2016-05-18 00:00:00-04:00,21.89190673828125,93.40087890625,40.8583869934082,46.201446533203125,66.11929321289062,71.19389343261719
2016-05-19 00:00:00-04:00,21.808555603027344,92.84425354003906,40.163124084472656,45.755889892578125,66.40083312988281,69.9193344116211
2016-05-20 00:00:00-04:00,22.044700622558594,94.13674926757812,40.18217086791992,46.0286750793457,66.26004791259766,71.83119201660156
2016-05-23 00:00:00-04:00,22.324831008911133,93.57068634033203,40.20121383666992,45.49220275878906,66.40911102294922,71.24853515625
2016-05-24 00:00:00-04:00,22.665157318115234,93.88203430175781,40.763145446777344,46.910709381103516,67.04671478271484,72.65965270996094
2016-05-25 00:00:00-04:00,23.063358306884766,94.21222686767578,40.5059928894043,47.392635345458984,67.46900177001953,70.55661010742188
2016-05-26 00:00:00-04:00,23.246259689331055,94.1650619506836,39.80120849609375,47.18348693847656,67.25370788574219,69.03340911865234
2016-05-27 00:00:00-04:00,23.23236656188965,94.61791229248047,40.315513610839844,47.57449722290039,67.42762756347656,71.14668273925781
2016-05-31 00:00:00-04:00,23.11892318725586,93.60842895507812,40.4583740234375,48.19281768798828,67.10468292236328,70.7990493774414
2016-06-01 00:00:00-04:00,22.794803619384766,92.94801330566406,40.5155143737793,48.05641555786133,67.7256851196289,70.40567016601562
2016-06-02 00:00:00-04:00,22.62348175048828,93.13670349121094,40.163124084472656,47.71998596191406,67.85816955566406,71.01860809326172
2016-06-03 00:00:00-04:00,22.669788360595703,93.1650161743164,39.705963134765625,47.09257125854492,68.28878784179688,69.86592102050781
2016-06-06 00:00:00-04:00,22.834157943725586,93.19332122802734,39.877811431884766,47.401729583740234,68.53716278076172,69.70125579833984
2016-06-07 00:00:00-04:00,22.926767349243164,92.78762817382812,41.118934631347656,47.37444305419922,68.16454315185547,69.97570037841797
2016-06-08 00:00:00-04:00,22.90593147277832,92.49517059326172,41.52944564819336,47.31988525390625,68.43780517578125,69.54572296142578
2016-06-09 00:00:00-04:00,23.0703067779541,92.30647277832031,42.18818283081055,46.937984466552734,68.86837005615234,69.74700164794922
2016-06-10 00:00:00-04:00,22.880462646484375,91.83475494384766,41.653560638427734,46.81068420410156,68.89321899414062,67.63372039794922
2016-06-13 00:00:00-04:00,22.53550910949707,92.0517578125,40.25014877319336,45.592227935791016,68.37157440185547,66.67314147949219
2016-06-14 00:00:00-04:00,22.563291549682617,92.83480834960938,38.07343292236328,45.31034851074219,69.01744079589844,65.85892486572266
2016-06-15 00:00:00-04:00,22.489206314086914,92.71216583251953,38.130706787109375,45.183040618896484,68.68622589111328,67.52393341064453
2016-06-16 00:00:00-04:00,22.584129333496094,92.8159408569336,37.97796630859375,45.81955337524414,69.06713104248047,67.35013580322266
2016-06-17 00:00:00-04:00,22.070167541503906,93.40087890625,37.93977737426758,45.583133697509766,68.83526611328125,68.28325653076172
2016-06-20 00:00:00-04:00,22.016916275024414,93.93864440917969,38.207088470458984,45.5285758972168,68.76074981689453,69.6463623046875
2016-06-21 00:00:00-04:00,22.204442977905273,93.23106384277344,38.6844482421875,46.54698181152344,69.06713104248047,69.9482421875
2016-06-22 00:00:00-04:00,22.12110137939453,93.20275115966797,38.436214447021484,46.36511993408203,69.19962310791016,69.63720703125
2016-06-23 00:00:00-04:00,22.248428344726562,93.41974639892578,37.79657745361328,47.20168685913086,69.72956848144531,70.57947540283203
2016-06-24 00:00:00-04:00,21.623348236083984,90.30638122558594,36.574554443359375,45.31034851074219,68.11488342285156,64.11161041259766
2016-06-27 00:00:00-04:00,21.308488845825195,89.04215240478516,35.09477233886719,44.037322998046875,67.26200103759766,60.33334732055664
2016-06-28 00:00:00-04:00,21.66733169555664,90.61772155761719,35.734413146972656,44.955718994140625,68.28047180175781,60.040592193603516
2016-06-29 00:00:00-04:00,21.854862213134766,91.49512481689453,37.1282844543457,45.9559326171875,69.48114776611328,62.05323028564453
2016-06-30 00:00:00-04:00,22.13267707824707,92.2876205444336,37.43378448486328,46.52880096435547,70.1104736328125,61.43114471435547
2016-07-01 00:00:00-04:00,22.19981575012207,92.48573303222656,37.806121826171875,46.51970672607422,70.2015380859375,63.22422409057617
2016-07-05 00:00:00-04:00,21.991453170776367,92.13665771484375,37.43378448486328,46.52880096435547,70.74805450439453,61.577518463134766
2016-07-06 00:00:00-04:00,22.116466522216797,92.8819808959961,37.35740280151367,46.71974563598633,70.4085693359375,60.74501419067383
2016-07-07 00:00:00-04:00,22.211389541625977,93.51869201660156,38.04479217529297,46.71974563598633,70.24295806884766,61.101802825927734
2016-07-08 00:00:00-04:00,22.38271141052246,94.66854095458984,38.70354080200195,47.556304931640625,71.02130889892578,62.55638122558594
2016-07-11 00:00:00-04:00,22.452165603637695,95.0106430053711,39.18088150024414,47.82000732421875,71.0047607421875,63.635887145996094
2016-07-12 00:00:00-04:00,22.55402946472168,95.21971130371094,40.89934158325195,48.38376998901367,71.0047607421875,66.77378845214844
2016-07-13 00:00:00-04:00,22.42669105529785,94.91561126708984,40.47927474975586,48.656558990478516,71.12066650390625,66.39869689941406
2016-07-14 00:00:00-04:00,22.87120246887207,95.00115203857422,41.21439743041992,48.86569595336914,71.10411071777344,65.75830078125
2016-07-15 00:00:00-04:00,22.8688907623291,94.83959197998047,41.20484161376953,48.82933044433594,71.22004699707031,64.39520263671875
2016-07-18 00:00:00-04:00,23.111976623535156,95.17220306396484,41.22394561767578,49.065731048583984,71.15379333496094,64.98986053466797
2016-07-19 00:00:00-04:00,23.121234893798828,94.5260009765625,40.7847785949707,48.27465057373047,71.35252380371094,64.1299057006836
2016-07-20 00:00:00-04:00,23.142070770263672,93.33812713623047,40.12602996826172,50.838871002197266,71.20233154296875,65.79489135742188
2016-07-21 00:00:00-04:00,23.01937484741211,93.13855743408203,35.62939453125,50.73884963989258,71.1522445678711,66.19742584228516
2016-07-22 00:00:00-04:00,22.841108322143555,92.85347747802734,36.116294860839844,51.43901062011719,71.53612518310547,66.76464080810547
2016-07-25 00:00:00-04:00,22.53550910949707,92.54937744140625,35.6675910949707,51.58449172973633,71.6028823852539,66.81951141357422
2016-07-26 00:00:00-04:00,22.38039779663086,91.8841781616211,36.54590606689453,51.611778259277344,71.16058349609375,66.81951141357422
2016-07-27 00:00:00-04:00,23.834304809570312,91.54206848144531,35.78215026855469,51.093482971191406,70.484619140625,67.02079010009766
2016-07-28 00:00:00-04:00,24.156103134155273,91.14295196533203,35.77260971069336,51.111663818359375,70.77669525146484,67.00248718261719
2016-07-29 00:00:00-04:00,24.126007080078125,91.18094635009766,35.333438873291016,51.539031982421875,71.42762756347656,66.27062225341797
2016-08-01 00:00:00-04:00,24.551990509033203,90.79133605957031,35.36208724975586,51.44810104370117,72.11197662353516,65.74000549316406
2016-08-02 00:00:00-04:00,24.188514709472656,90.28768157958984,33.930030822753906,51.44810104370117,72.40403747558594,61.614112854003906
2016-08-03 00:00:00-04:00,24.49179458618164,91.31400299072266,34.254638671875,51.802734375,71.7447509765625,62.91317367553711
2016-08-04 00:00:00-04:00,24.64309310913086,90.43022155761719,34.770172119140625,52.18464279174805,71.8115463256836,67.05738067626953
2016-08-05 00:00:00-04:00,25.017852783203125,91.0669174194336,36.13539123535156,52.70293045043945,71.5862045288086,68.13688659667969
2016-08-08 00:00:00-04:00,25.225013732910156,90.99089050292969,35.753509521484375,52.79386520385742,71.56949615478516,67.6794662475586
2016-08-09 00:00:00-04:00,25.327428817749023,91.86516571044922,35.7630615234375,52.921165466308594,71.761474609375,63.105289459228516
2016-08-10 00:00:00-04:00,25.138896942138672,92.99602508544922,35.314353942871094,52.75749206542969,72.02850341796875,63.91034698486328
2016-08-11 00:00:00-04:00,25.122600555419922,92.91049194335938,35.55302810668945,53.01209259033203,72.37899780273438,64.98986053466797
2016-08-12 00:00:00-04:00,25.1807918548584,92.0267105102539,34.86564254760742,52.68474578857422,72.63770294189453,64.7702865600586
2016-08-15 00:00:00-04:00,25.483386993408203,92.27379608154297,35.20933151245117,52.848419189453125,72.62100982666016,65.41068267822266
2016-08-16 00:00:00-04:00,25.460107803344727,92.06473541259766,34.9604377746582,52.55563735961914,72.25382232666016,65.48387145996094
2016-08-17 00:00:00-04:00,25.422870635986328,92.05522918701172,35.276344299316406,52.66542434692383,72.57096099853516,65.42897033691406
2016-08-18 00:00:00-04:00,25.39027976989746,91.84616088867188,35.26676940917969,52.7020263671875,72.97151184082031,64.14820098876953
2016-08-19 00:00:00-04:00,25.45545196533203,91.59908294677734,34.79768753051758,52.72032165527344,72.8630142211914,63.51696014404297
2016-08-22 00:00:00-04:00,25.25760269165039,91.10492706298828,34.73068618774414,52.766075134277344,72.47914123535156,63.89204406738281
2016-08-23 00:00:00-04:00,25.336742401123047,91.19995880126953,35.12317657470703,52.96736145019531,72.9381332397461,65.56620025634766
2016-08-24 00:00:00-04:00,25.145872116088867,91.05741119384766,35.09445571899414,53.02226257324219,72.8630142211914,64.98986053466797
2016-08-25 00:00:00-04:00,25.038801193237305,90.80084228515625,35.12317657470703,53.22356033325195,73.35540771484375,64.03840637207031
2016-08-26 00:00:00-04:00,24.89215850830078,90.47774505615234,34.72111511230469,53.095455169677734,73.08834838867188,63.80971908569336
2016-08-29 00:00:00-04:00,24.864225387573242,90.1546401977539,34.8934211730957,53.15951919555664,73.68921661376953,64.02012634277344
2016-08-30 00:00:00-04:00,24.673358917236328,90.14512634277344,35.592247009277344,52.96736145019531,73.05498504638672,64.1573486328125
2016-08-31 00:00:00-04:00,24.696632385253906,89.76500701904297,35.30506134033203,52.573936462402344,72.8630142211914,65.05390167236328
2016-09-01 00:00:00-04:00,24.843278884887695,89.574951171875,35.02744674682617,52.692874908447266,73.69758605957031,66.51762390136719
2016-09-02 00:00:00-04:00,25.076040267944336,89.72698974609375,35.31463623046875,52.766075134277344,73.60575866699219,64.04756927490234
2016-09-06 00:00:00-04:00,25.069061279296875,89.1378173828125,35.37207794189453,52.711177825927734,73.97295379638672,63.19678497314453
2016-09-07 00:00:00-04:00,25.222684860229492,89.05229187011719,37.028194427490234,52.756919860839844,73.39712524414062,61.20244598388672
2016-09-08 00:00:00-04:00,24.56162452697754,89.41339874267578,37.10478210449219,52.54648971557617,73.2552719116211,60.415679931640625
2016-09-09 00:00:00-04:00,24.005311965942383,87.82640075683594,35.74542236328125,51.43022537231445,71.97005462646484,60.36079025268555
2016-09-12 00:00:00-04:00,24.54300880432129,88.98576354980469,36.20492172241211,52.198795318603516,73.64749908447266,61.76963424682617
2016-09-13 00:00:00-04:00,25.12725067138672,88.09249114990234,35.553955078125,51.723018646240234,72.64604949951172,61.842811584472656
2016-09-14 00:00:00-04:00,26.01642417907715,87.67436218261719,35.26676940917969,51.475975036621094,72.6126708984375,61.91599655151367
2016-09-15 00:00:00-04:00,26.900941848754883,87.90242767333984,35.410362243652344,52.32688522338867,73.48892974853516,61.60495376586914
2016-09-16 00:00:00-04:00,26.7496395111084,87.95944213867188,35.02744674682617,52.38179016113281,73.4805908203125,60.67182159423828
2016-09-19 00:00:00-04:00,26.43773651123047,88.02597045898438,35.13275146484375,52.0890007019043,73.74765014648438,59.90336990356445
2016-09-20 00:00:00-04:00,26.43540382385254,88.33006286621094,35.24761962890625,51.97921371459961,73.92288208007812,62.58383560180664
2016-09-21 00:00:00-04:00,26.430749893188477,87.79789733886719,35.33378601074219,52.848411560058594,73.27197265625,62.08067321777344
2016-09-22 00:00:00-04:00,26.6798152923584,88.7672119140625,35.7358512878418,52.903324127197266,74.26502227783203,64.9441146850586
2016-09-23 00:00:00-04:00,26.2352294921875,88.63414764404297,35.649696350097656,52.54648971557617,73.23857879638672,65.85892486572266
2016-09-26 00:00:00-04:00,26.274791717529297,87.38927459716797,35.29548263549805,52.06155014038086,73.31368255615234,65.36492919921875
2016-09-27 00:00:00-04:00,26.323671340942383,87.16120910644531,36.89417266845703,53.02226257324219,73.7392807006836,68.47798156738281
2016-09-28 00:00:00-04:00,26.523862838745117,87.61734008789062,36.44424057006836,53.095455169677734,74.65726470947266,68.34904479980469
2016-09-29 00:00:00-04:00,26.111865997314453,87.23722839355469,36.520835876464844,52.51903533935547,73.63082122802734,68.38589477539062
2016-09-30 00:00:00-04:00,26.314369201660156,88.24453735351562,37.22922897338867,52.7020263671875,74.89928436279297,69.03059387207031
2016-10-03 00:00:00-04:00,26.190998077392578,87.8929214477539,38.04292678833008,52.537330627441406,73.9896469116211,68.68061065673828
2016-10-04 00:00:00-04:00,26.302730560302734,87.98794555664062,37.48769760131836,52.37263870239258,73.73094177246094,69.27928161621094
2016-10-05 00:00:00-04:00,26.314369201660156,87.85490417480469,37.43025588989258,52.73862075805664,74.14822387695312,68.93850708007812
2016-10-06 00:00:00-04:00,26.509891510009766,88.21602630615234,37.49726867675781,52.83013153076172,74.45697021484375,68.92929077148438
2016-10-07 00:00:00-04:00,26.549463272094727,87.8929214477539,36.82716369628906,52.88501739501953,75.10791015625,67.87010955810547
2016-10-10 00:00:00-04:00,27.012666702270508,87.8929214477539,38.07164001464844,53.104610443115234,74.32344818115234,67.88853454589844
2016-10-11 00:00:00-04:00,27.070859909057617,87.29423522949219,38.09079360961914,52.32688522338867,73.8895034790039,66.61752319335938
2016-10-12 00:00:00-04:00,27.312936782836914,86.86661529541016,38.301395416259766,52.25368881225586,73.91455841064453,66.6635513305664
2016-10-13 00:00:00-04:00,27.229148864746094,86.59102630615234,39.61289978027344,52.079864501953125,73.63914489746094,66.3780517578125
2016-10-14 00:00:00-04:00,27.38043785095215,86.76207733154297,39.55545425415039,52.537330627441406,73.79769897460938,64.453125
2016-10-17 00:00:00-04:00,27.361818313598633,86.31544494628906,39.47887420654297,52.35434341430664,73.29698944091797,63.35710906982422
2016-10-18 00:00:00-04:00,27.34320068359375,86.63853454589844,39.900081634521484,52.756919860839844,72.97987365722656,64.5176010131836
2016-10-19 00:00:00-04:00,27.26173210144043,87.36076354980469,40.44573974609375,52.63798522949219,71.93706512451172,65.22676086425781
2016-10-20 00:00:00-04:00,27.247764587402344,87.4557876586914,40.48403549194336,52.38179016113281,71.42405700683594,64.91362762451172
2016-10-21 00:00:00-04:00,27.140689849853516,88.40608215332031,40.61806106567383,54.58685302734375,70.91947937011719,63.891300201416016
2016-10-24 00:00:00-04:00,27.385095596313477,88.72919464111328,40.5223274230957,55.81291580200195,70.72604370117188,64.79389190673828
2016-10-25 00:00:00-04:00,27.524757385253906,88.14000701904297,40.15855407714844,55.80376052856445,73.13964080810547,65.0517807006836
2016-10-26 00:00:00-04:00,26.905595779418945,88.84322357177734,36.760154724121094,55.4743766784668,73.50127410888672,64.37944030761719
2016-10-27 00:00:00-04:00,26.647228240966797,89.34687042236328,37.56428146362305,54.989444732666016,72.81167602539062,62.6755485534668
2016-10-28 00:00:00-04:00,26.470317840576172,89.18533325195312,37.50684356689453,54.77900695800781,73.03031921386719,68.58850860595703
2016-10-31 00:00:00-04:00,26.428424835205078,88.08297729492188,38.339683532714844,54.824745178222656,72.9966812133789,70.79896545410156
2016-11-01 00:00:00-04:00,25.95124626159668,87.79789733886719,37.98549270629883,54.71495056152344,73.03873443603516,70.20030212402344
2016-11-02 00:00:00-04:00,25.97452735900879,87.34175872802734,37.91847610473633,54.37641525268555,72.94622039794922,69.10427856445312
2016-11-03 00:00:00-04:00,25.696115493774414,88.72919464111328,38.004634857177734,54.17512512207031,72.82849884033203,70.08055877685547
2016-11-04 00:00:00-04:00,25.4644832611084,87.85490417480469,38.65559005737305,53.71763610839844,71.55021667480469,69.28848266601562
2016-11-07 00:00:00-05:00,25.831809997558594,89.73649597167969,39.794776916503906,55.282230377197266,72.79483795166016,70.43975830078125
